Arc_ID,cell_area,outlet,super_basin_id
37261,2539.6367,0,40797
37262,2539.6367,0,40797
37263,2539.6367,0,40797
37264,2539.6367,0,40797
37265,2539.6367,0,40797
37266,2539.6367,0,40797
37267,2539.6367,0,40797
37268,2539.6367,0,40797
37269,2539.6367,0,40797
37270,2539.6367,0,40797
37271,2539.6367,0,40797
37272,2539.6367,0,40797
37273,2539.6367,0,40797
37274,2539.6367,0,40797
37275,2539.6367,0,39804
37276,2539.6367,0,40797
37277,2539.6367,0,39804
37278,2539.6367,0,38856
37279,2539.6367,0,38856
37280,2539.6367,0,38235
37281,2539.6367,0,38235
37282,2539.6367,0,38235
37283,2539.6367,0,38235
37284,2539.6367,0,38235
37285,2539.6367,0,38235
37286,2539.6367,0,38235
37287,2539.6367,0,37615
37288,2539.6367,0,37615
37289,2539.6367,0,37615
37290,2539.6367,1,37290
37291,2539.6367,1,37291
37292,2539.6367,1,37292
37293,2539.6367,1,37293
37294,2539.6367,0,37619
37295,2539.6367,0,37619
37296,2539.6367,0,37619
37297,2539.6367,0,37619
37298,2539.6367,0,36965
37299,2539.6367,0,36966
37300,2539.6367,0,36968
37301,2539.6367,0,36968
37302,2539.6367,0,36970
37303,2539.6367,0,36970
37304,2539.6367,0,36641
37305,2539.6367,0,36641
37306,2539.6367,0,37634
37307,2539.6367,0,37634
37308,2539.6367,0,37634
37309,2539.6367,0,36318
37310,2539.6367,0,36318
37311,2539.6367,1,37311
37312,2539.6367,0,37311
37313,2539.6367,0,37646
37314,2539.6367,0,37646
37315,2539.6367,0,37646
37316,2539.6367,0,37646
37317,2539.6367,0,37646
37318,2539.6367,0,37646
37319,2539.6367,0,37646
37320,2539.6367,0,37646
37321,2539.6367,0,37646
37322,2539.6367,0,37646
37323,2539.6367,0,37646
37324,2539.6367,0,36663
37325,2539.6367,0,37653
37326,2539.6367,0,37327
37327,2539.6367,1,37327
37328,2539.6367,1,37328
37329,2539.6367,1,37329
37330,2539.6367,1,37330
37331,2539.6367,1,37331
37332,2539.6367,1,37332
37333,2539.6367,1,37333
37334,2539.6367,1,37334
37335,2539.6367,1,37335
37336,2539.6367,1,37336
37337,2539.6367,1,37337
37338,2539.6367,0,37337
37339,2539.6367,0,36356
37340,2539.6367,0,36356
37341,2539.6367,0,37660
37342,2539.6367,0,37660
37343,2539.6367,0,37018
37344,2539.6367,0,37018
37345,2539.6367,0,37346
37346,2539.6367,1,37346
37347,2539.6367,0,40605
37348,2539.6367,0,40605
37349,2539.6367,0,40605
37350,2539.6367,0,37983
37351,2539.6367,0,37983
37352,2539.6367,0,37983
37353,2539.6367,0,40605
37354,2539.6367,0,40605
37355,2539.6367,0,40605
37356,2539.6367,0,40605
37357,2539.6367,0,40605
37358,2539.6367,0,40605
37359,2539.6367,0,40605
37360,2539.6367,0,40605
37361,2539.6367,0,40605
37362,2539.6367,0,40605
37363,2539.6367,0,37686
37364,2539.6367,0,37686
37365,2539.6367,0,37686
37366,2539.6367,0,37686
37367,2539.6367,0,37686
37368,2539.6367,0,37686
37369,2539.6367,0,37686
37370,2539.6367,0,37371
37371,2539.6367,1,37371
37372,2539.6367,0,37691
37373,2539.6367,0,37691
37374,2539.6367,0,37691
37375,2539.6367,0,37691
37376,2539.6367,0,37378
37377,2539.6367,0,37378
37378,2539.6367,1,37378
37379,2539.6367,0,37378
37380,2539.6367,0,37378
37381,2539.6367,1,37381
37382,2539.6367,0,37381
37383,2539.6367,0,37381
37384,2539.6367,0,37381
37385,2539.6367,0,38018
37386,2539.6367,0,38018
37387,2539.6367,0,34388
37388,2539.6367,0,34388
37389,2539.6367,0,34388
37390,2539.6367,0,34388
37391,2539.6367,0,34388
37392,2539.6367,0,34388
37393,2539.6367,0,34388
37394,2539.6367,0,34388
37395,2539.6367,0,34388
37396,2539.6367,0,34388
37397,2539.6367,0,34388
37398,2539.6367,0,34388
37399,2539.6367,0,30010
37400,2539.6367,0,30010
37401,2539.6367,0,30010
37402,2539.6367,0,44231
37403,2539.6367,0,44231
37404,2539.6367,0,44231
37405,2539.6367,0,44231
37406,2539.6367,0,44231
37407,2539.6367,0,44231
37408,2539.6367,0,44231
37409,2539.6367,0,44231
37410,2539.6367,0,44231
37411,2539.6367,0,44231
37412,2539.6367,0,44231
37413,2539.6367,0,44231
37414,2539.6367,0,44231
37415,2539.6367,0,44231
37416,2539.6367,0,44231
37417,2539.6367,0,44231
37418,2539.6367,0,44231
37419,2539.6367,0,44231
37420,2539.6367,0,44231
37421,2539.6367,0,44231
37422,2539.6367,0,44231
37423,2539.6367,0,37424
37424,2539.6367,1,37424
37425,2539.6367,1,37425
37426,2539.6367,1,37426
37427,2539.6367,0,37426
37428,2539.6367,0,37429
37429,2539.6367,1,37429
37430,2539.6367,1,37430
37431,2539.6367,0,37105
37432,2539.6367,0,37105
37433,2539.6367,1,37433
37434,2539.6367,0,37108
37435,2539.6367,0,37108
37436,2539.6367,0,37108
37437,2539.6367,0,37112
37438,2539.6367,0,37112
37439,2539.6367,0,37112
37440,2539.6367,1,37440
37441,2539.6367,0,37443
37442,2539.6367,0,37443
37443,2539.6367,1,37443
37444,2539.6367,0,37443
37445,2539.6367,0,37446
37446,2539.6367,1,37446
37447,2539.6367,0,37446
37448,2539.6367,0,39411
37449,2539.6367,0,39411
37450,2539.6367,0,39411
37451,2539.6367,0,39411
37452,2539.6367,0,39411
37453,2539.6367,0,39411
37454,2539.6367,0,39411
37455,2539.6367,0,39411
37456,2539.6367,0,39411
37457,2539.6367,0,39411
37458,2539.6367,0,37460
37459,2539.6367,0,37460
37460,2539.6367,1,37460
37461,2539.6367,0,35511
37462,2539.6367,0,35511
37463,2539.6367,0,35511
37464,2539.6367,0,35511
37465,2539.6367,0,35511
37466,2539.6367,0,35511
37467,2539.6367,0,35511
37468,2539.6367,0,35511
37469,2539.6367,0,35511
37470,2539.6367,0,35511
37471,2539.6367,0,35511
37472,2539.6367,0,35511
37473,2539.6367,0,35511
37474,2539.6367,0,35511
37475,2539.6367,0,35511
37476,2539.6367,0,35511
37477,2539.6367,0,35511
37478,2539.6367,0,35511
37479,2539.6367,0,35511
37480,2539.6367,0,35511
37481,2539.6367,0,35511
37482,2539.6367,0,35511
37483,2539.6367,0,35511
37484,2539.6367,0,35511
37485,2539.6367,0,35511
37486,2539.6367,0,35511
37487,2539.6367,0,35511
37488,2539.6367,0,35511
37489,2539.6367,0,35511
37490,2539.6367,0,35511
37491,2539.6367,0,35511
37492,2539.6367,0,35511
37493,2539.6367,0,35511
37494,2539.6367,0,35511
37495,2539.6367,0,35511
37496,2539.6367,0,39411
37497,2539.6367,0,37823
37498,2539.6367,0,37823
37499,2539.6367,0,37823
37500,2539.6367,0,37823
37501,2539.6367,0,37823
37502,2539.6367,0,37823
37503,2539.6367,0,37822
37504,2539.6367,1,37504
37505,2539.6367,1,37505
37506,2539.6367,1,37506
37507,2539.6367,1,37507
37508,2539.6367,1,37508
37509,2539.6367,1,37509
37510,2539.6367,1,37510
37511,2539.6367,1,37511
37512,2539.6367,1,37512
37513,2539.6367,1,37513
37514,2539.6367,1,37514
37515,2539.6367,0,37514
37516,2539.6367,0,37518
37517,2539.6367,0,37518
37518,2539.6367,1,37518
37519,2539.6367,1,37519
37520,2539.6367,1,37520
37521,2539.6367,0,37520
37522,2539.6367,0,37520
37523,2539.6367,1,37523
37524,2539.6367,1,37524
37525,2539.6367,1,37525
37526,2539.6367,1,37526
37527,2539.6367,1,37527
37528,2539.6367,1,37528
37529,2539.6367,1,37529
37530,2554.634,1,37530
37531,2554.634,1,37531
37532,2554.634,1,37532
37533,2554.634,1,37533
37534,2554.634,0,37533
37535,2554.634,0,37533
37536,2554.634,0,36878
37537,2554.634,0,37845
37538,2554.634,0,37539
37539,2554.634,1,37539
37540,2554.634,1,37540
37541,2554.634,0,39104
37542,2554.634,0,39104
37543,2554.634,0,39104
37544,2554.634,0,39104
37545,2554.634,0,39104
37546,2554.634,0,39104
37547,2554.634,0,39104
37548,2554.634,0,39104
37549,2554.634,0,39104
37550,2554.634,0,39104
37551,2554.634,0,39104
37552,2554.634,0,39104
37553,2554.634,0,39104
37554,2554.634,0,39104
37555,2554.634,0,42934
37556,2554.634,0,42934
37557,2554.634,0,42934
37558,2554.634,0,37233
37559,2554.634,0,38490
37560,2554.634,0,42934
37561,2554.634,0,42934
37562,2554.634,0,42934
37563,2554.634,0,37873
37564,2554.634,0,41107
37565,2554.634,0,41107
37566,2554.634,0,41107
37567,2554.634,0,41107
37568,2554.634,0,41107
37569,2554.634,0,40797
37570,2554.634,0,40797
37571,2554.634,0,40797
37572,2554.634,0,40797
37573,2554.634,0,40797
37574,2554.634,0,40797
37575,2554.634,0,40797
37576,2554.634,0,40797
37577,2554.634,0,40797
37578,2554.634,0,40797
37579,2554.634,0,40797
37580,2554.634,0,40797
37581,2554.634,0,40797
37582,2554.634,0,40797
37583,2554.634,0,40797
37584,2554.634,0,40797
37585,2554.634,0,40797
37586,2554.634,0,40797
37587,2554.634,0,40797
37588,2554.634,0,40797
37589,2554.634,0,40797
37590,2554.634,0,40797
37591,2554.634,0,40797
37592,2554.634,0,40797
37593,2554.634,0,39804
37594,2554.634,0,39804
37595,2554.634,0,40797
37596,2554.634,0,39804
37597,2554.634,0,39804
37598,2554.634,0,40797
37599,2554.634,0,39804
37600,2554.634,0,39804
37601,2554.634,0,39804
37602,2554.634,0,39804
37603,2554.634,0,40478
37604,2554.634,0,38856
37605,2554.634,0,38856
37606,2554.634,0,38856
37607,2554.634,0,38235
37608,2554.634,0,38235
37609,2554.634,0,38235
37610,2554.634,0,38235
37611,2554.634,0,38235
37612,2554.634,0,38235
37613,2554.634,0,38235
37614,2554.634,0,37615
37615,2554.634,1,37615
37616,2554.634,1,37616
37617,2554.634,1,37617
37618,2554.634,1,37618
37619,2554.634,1,37619
37620,2554.634,0,37619
37621,2554.634,0,37619
37622,2554.634,0,37619
37623,2554.634,0,37619
37624,2554.634,0,37619
37625,2554.634,0,36968
37626,2554.634,0,36968
37627,2554.634,0,36968
37628,2554.634,0,36968
37629,2554.634,0,36968
37630,2554.634,0,36641
37631,2554.634,0,37634
37632,2554.634,0,37634
37633,2554.634,0,37634
37634,2554.634,1,37634
37635,2554.634,0,37634
37636,2554.634,0,36318
37637,2554.634,0,36318
37638,2554.634,0,37646
37639,2554.634,0,37646
37640,2554.634,0,37646
37641,2554.634,0,37646
37642,2554.634,0,37646
37643,2554.634,0,37646
37644,2554.634,0,37646
37645,2554.634,0,37646
37646,2554.634,1,37646
37647,2554.634,0,37646
37648,2554.634,0,37646
37649,2554.634,0,37646
37650,2554.634,0,37646
37651,2554.634,0,37646
37652,2554.634,0,37653
37653,2554.634,1,37653
37654,2554.634,1,37654
37655,2554.634,0,36356
37656,2554.634,0,36356
37657,2554.634,0,37660
37658,2554.634,0,37660
37659,2554.634,0,37660
37660,2554.634,1,37660
37661,2554.634,0,37346
37662,2554.634,0,40605
37663,2554.634,0,40605
37664,2554.634,0,40605
37665,2554.634,0,40605
37666,2554.634,0,40605
37667,2554.634,0,40605
37668,2554.634,0,37983
37669,2554.634,0,37983
37670,2554.634,0,40605
37671,2554.634,0,40605
37672,2554.634,0,40605
37673,2554.634,0,40605
37674,2554.634,0,40605
37675,2554.634,0,40605
37676,2554.634,0,40605
37677,2554.634,0,40605
37678,2554.634,0,40605
37679,2554.634,0,40605
37680,2554.634,0,40605
37681,2554.634,0,37686
37682,2554.634,1,37682
37683,2554.634,0,37682
37684,2554.634,0,37686
37685,2554.634,0,37686
37686,2554.634,1,37686
37687,2554.634,0,37691
37688,2554.634,0,37691
37689,2554.634,0,37691
37690,2554.634,0,37691
37691,2554.634,1,37691
37692,2554.634,0,37378
37693,2554.634,0,37378
37694,2554.634,0,37378
37695,2554.634,0,37378
37696,2554.634,0,37378
37697,2554.634,0,37381
37698,2554.634,0,37381
37699,2554.634,0,37381
37700,2554.634,0,37381
37701,2554.634,0,37381
37702,2554.634,0,38018
37703,2554.634,0,38018
37704,2554.634,0,38018
37705,2554.634,0,38018
37706,2554.634,0,34388
37707,2554.634,0,34388
37708,2554.634,0,34388
37709,2554.634,0,34388
37710,2554.634,0,34388
37711,2554.634,0,34388
37712,2554.634,0,34388
37713,2554.634,0,39624
37714,2554.634,0,39624
37715,2554.634,0,39624
37716,2554.634,0,39624
37717,2554.634,0,39624
37718,2554.634,0,39624
37719,2554.634,0,44231
37720,2554.634,0,44231
37721,2554.634,0,44231
37722,2554.634,0,44231
37723,2554.634,0,44231
37724,2554.634,0,44231
37725,2554.634,0,44231
37726,2554.634,0,44231
37727,2554.634,0,44231
37728,2554.634,0,44231
37729,2554.634,0,44231
37730,2554.634,0,44231
37731,2554.634,0,44231
37732,2554.634,0,44231
37733,2554.634,0,44231
37734,2554.634,0,44231
37735,2554.634,0,44231
37736,2554.634,0,44231
37737,2554.634,0,44231
37738,2554.634,0,44231
37739,2554.634,0,44231
37740,2554.634,0,44231
37741,2554.634,0,44231
37742,2554.634,1,37742
37743,2554.634,0,38054
37744,2554.634,1,37744
37745,2554.634,0,37746
37746,2554.634,1,37746
37747,2554.634,1,37747
37748,2554.634,0,37749
37749,2554.634,1,37749
37750,2554.634,1,37750
37751,2554.634,1,37751
37752,2554.634,1,37752
37753,2554.634,1,37753
37754,2554.634,1,37754
37755,2554.634,0,37440
37756,2554.634,0,37440
37757,2554.634,0,37440
37758,2554.634,1,37758
37759,2554.634,0,38073
37760,2554.634,0,37443
37761,2554.634,0,37443
37762,2554.634,0,37443
37763,2554.634,0,37446
37764,2554.634,0,39411
37765,2554.634,0,39411
37766,2554.634,0,39411
37767,2554.634,0,39411
37768,2554.634,0,39411
37769,2554.634,0,39411
37770,2554.634,0,39411
37771,2554.634,0,39411
37772,2554.634,0,39411
37773,2554.634,0,39411
37774,2554.634,0,39411
37775,2554.634,0,39411
37776,2554.634,0,39411
37777,2554.634,0,35511
37778,2554.634,0,35511
37779,2554.634,0,35511
37780,2554.634,0,35511
37781,2554.634,0,35511
37782,2554.634,0,35511
37783,2554.634,0,35511
37784,2554.634,0,35511
37785,2554.634,0,35511
37786,2554.634,0,35511
37787,2554.634,0,35511
37788,2554.634,0,35511
37789,2554.634,0,39411
37790,2554.634,0,39411
37791,2554.634,0,39411
37792,2554.634,0,39411
37793,2554.634,0,39411
37794,2554.634,0,39411
37795,2554.634,0,39411
37796,2554.634,0,35511
37797,2554.634,0,35511
37798,2554.634,0,35511
37799,2554.634,0,35511
37800,2554.634,0,35511
37801,2554.634,0,35511
37802,2554.634,0,35511
37803,2554.634,0,35511
37804,2554.634,0,35511
37805,2554.634,0,35511
37806,2554.634,0,35511
37807,2554.634,0,35511
37808,2554.634,0,39411
37809,2554.634,0,39411
37810,2554.634,0,39411
37811,2554.634,0,39411
37812,2554.634,0,39411
37813,2554.634,0,39411
37814,2554.634,0,39411
37815,2554.634,0,39411
37816,2554.634,0,39411
37817,2554.634,0,37823
37818,2554.634,0,37823
37819,2554.634,0,37823
37820,2554.634,0,37822
37821,2554.634,0,37822
37822,2554.634,1,37822
37823,2554.634,1,37823
37824,2554.634,1,37824
37825,2554.634,1,37825
37826,2554.634,1,37826
37827,2554.634,1,37827
37828,2554.634,1,37828
37829,2554.634,1,37829
37830,2554.634,1,37830
37831,2554.634,1,37831
37832,2554.634,1,37832
37833,2554.634,1,37833
37834,2554.634,1,37834
37835,2554.634,1,37835
37836,2554.634,1,37836
37837,2554.634,1,37837
37838,2554.634,1,37838
37839,2554.634,0,37838
37840,2554.634,1,37840
37841,2554.634,1,37841
37842,2569.4355,1,37842
37843,2569.4355,1,37843
37844,2569.4355,1,37844
37845,2569.4355,1,37845
37846,2569.4355,0,37845
37847,2569.4355,0,37845
37848,2569.4355,0,38162
37849,2569.4355,0,38162
37850,2569.4355,1,37850
37851,2569.4355,0,39104
37852,2569.4355,0,39104
37853,2569.4355,0,39104
37854,2569.4355,0,39104
37855,2569.4355,0,39104
37856,2569.4355,0,39104
37857,2569.4355,0,39104
37858,2569.4355,0,39104
37859,2569.4355,0,39104
37860,2569.4355,0,39104
37861,2569.4355,0,39104
37862,2569.4355,0,39104
37863,2569.4355,0,39104
37864,2569.4355,0,39104
37865,2569.4355,0,42934
37866,2569.4355,0,42934
37867,2569.4355,0,42934
37868,2569.4355,0,38490
37869,2569.4355,0,38490
37870,2569.4355,0,42934
37871,2569.4355,0,42934
37872,2569.4355,0,42934
37873,2569.4355,1,37873
37874,2569.4355,0,41107
37875,2569.4355,0,41107
37876,2569.4355,0,41107
37877,2569.4355,0,41107
37878,2569.4355,0,41107
37879,2569.4355,0,40797
37880,2569.4355,0,40797
37881,2569.4355,0,40797
37882,2569.4355,0,40797
37883,2569.4355,0,40797
37884,2569.4355,0,40797
37885,2569.4355,0,40797
37886,2569.4355,0,40797
37887,2569.4355,0,40797
37888,2569.4355,0,40797
37889,2569.4355,0,40797
37890,2569.4355,0,40797
37891,2569.4355,0,40797
37892,2569.4355,0,40797
37893,2569.4355,0,40797
37894,2569.4355,0,40797
37895,2569.4355,0,40797
37896,2569.4355,0,40797
37897,2569.4355,0,40797
37898,2569.4355,0,40797
37899,2569.4355,0,40797
37900,2569.4355,0,40797
37901,2569.4355,0,40797
37902,2569.4355,0,40797
37903,2569.4355,0,39804
37904,2569.4355,0,39804
37905,2569.4355,0,39804
37906,2569.4355,0,39804
37907,2569.4355,0,39804
37908,2569.4355,0,39804
37909,2569.4355,0,39804
37910,2569.4355,0,39804
37911,2569.4355,0,40478
37912,2569.4355,0,40478
37913,2569.4355,0,39487
37914,2569.4355,0,39487
37915,2569.4355,0,38856
37916,2569.4355,0,38856
37917,2569.4355,0,38542
37918,2569.4355,0,38542
37919,2569.4355,0,38235
37920,2569.4355,0,38235
37921,2569.4355,0,38235
37922,2569.4355,0,38235
37923,2569.4355,1,37923
37924,2569.4355,1,37924
37925,2569.4355,1,37925
37926,2569.4355,1,37926
37927,2569.4355,1,37927
37928,2569.4355,1,37928
37929,2569.4355,1,37929
37930,2569.4355,1,37930
37931,2569.4355,0,37930
37932,2569.4355,0,37619
37933,2569.4355,0,37619
37934,2569.4355,0,37619
37935,2569.4355,0,37619
37936,2569.4355,0,36968
37937,2569.4355,0,36968
37938,2569.4355,0,36968
37939,2569.4355,0,36968
37940,2569.4355,1,37940
37941,2569.4355,0,37940
37942,2569.4355,0,37634
37943,2569.4355,0,37634
37944,2569.4355,0,37634
37945,2569.4355,0,37634
37946,2569.4355,0,37634
37947,2569.4355,0,41139
37948,2569.4355,0,41139
37949,2569.4355,0,37646
37950,2569.4355,0,37646
37951,2569.4355,0,37646
37952,2569.4355,0,37646
37953,2569.4355,0,37646
37954,2569.4355,0,37646
37955,2569.4355,0,37646
37956,2569.4355,0,37646
37957,2569.4355,0,37646
37958,2569.4355,0,37646
37959,2569.4355,0,37646
37960,2569.4355,0,37646
37961,2569.4355,0,37646
37962,2569.4355,0,37646
37963,2569.4355,0,37646
37964,2569.4355,1,37964
37965,2569.4355,1,37965
37966,2569.4355,1,37966
37967,2569.4355,1,37967
37968,2569.4355,0,38279
37969,2569.4355,0,37970
37970,2569.4355,1,37970
37971,2569.4355,0,38283
37972,2569.4355,0,38283
37973,2569.4355,0,37660
37974,2569.4355,0,37660
37975,2569.4355,0,40605
37976,2569.4355,0,40605
37977,2569.4355,0,40605
37978,2569.4355,0,40605
37979,2569.4355,0,40605
37980,2569.4355,0,40605
37981,2569.4355,0,40605
37982,2569.4355,0,40605
37983,2569.4355,1,37983
37984,2569.4355,0,40605
37985,2569.4355,0,40605
37986,2569.4355,0,40605
37987,2569.4355,0,40605
37988,2569.4355,0,40605
37989,2569.4355,0,40605
37990,2569.4355,0,40605
37991,2569.4355,0,40605
37992,2569.4355,0,40605
37993,2569.4355,0,40605
37994,2569.4355,0,40605
37995,2569.4355,0,40605
37996,2569.4355,0,37686
37997,2569.4355,0,37686
37998,2569.4355,0,37686
37999,2569.4355,0,37686
38000,2569.4355,0,37686
38001,2569.4355,0,38002
38002,2569.4355,1,38002
38003,2569.4355,0,38002
38004,2569.4355,0,37691
38005,2569.4355,0,37691
38006,2569.4355,0,37378
38007,2569.4355,0,37378
38008,2569.4355,0,37378
38009,2569.4355,0,37378
38010,2569.4355,0,38323
38011,2569.4355,0,37381
38012,2569.4355,0,37381
38013,2569.4355,0,37381
38014,2569.4355,0,38018
38015,2569.4355,0,38018
38016,2569.4355,0,38018
38017,2569.4355,0,38018
38018,2569.4355,1,38018
38019,2569.4355,0,38018
38020,2569.4355,0,38018
38021,2569.4355,0,39624
38022,2569.4355,0,39624
38023,2569.4355,0,39624
38024,2569.4355,0,39624
38025,2569.4355,0,39624
38026,2569.4355,0,39624
38027,2569.4355,0,39624
38028,2569.4355,0,39624
38029,2569.4355,0,39624
38030,2569.4355,0,39624
38031,2569.4355,0,39624
38032,2569.4355,1,38032
38033,2569.4355,0,39624
38034,2569.4355,0,44231
38035,2569.4355,0,39624
38036,2569.4355,0,44231
38037,2569.4355,0,44231
38038,2569.4355,0,44231
38039,2569.4355,0,44231
38040,2569.4355,0,44231
38041,2569.4355,0,44231
38042,2569.4355,0,44231
38043,2569.4355,0,44231
38044,2569.4355,0,44231
38045,2569.4355,0,44231
38046,2569.4355,0,44231
38047,2569.4355,0,44231
38048,2569.4355,0,44231
38049,2569.4355,0,44231
38050,2569.4355,0,44231
38051,2569.4355,0,44231
38052,2569.4355,0,44231
38053,2569.4355,0,44231
38054,2569.4355,1,38054
38055,2569.4355,0,38054
38056,2569.4355,0,38054
38057,2569.4355,0,38054
38058,2569.4355,0,38054
38059,2569.4355,0,37746
38060,2569.4355,0,37746
38061,2569.4355,0,37746
38062,2569.4355,0,38374
38063,2569.4355,1,38063
38064,2569.4355,0,38065
38065,2569.4355,1,38065
38066,2569.4355,0,38065
38067,2569.4355,0,38065
38068,2569.4355,1,38068
38069,2569.4355,0,38068
38070,2569.4355,0,38704
38071,2569.4355,1,38071
38072,2569.4355,0,38704
38073,2569.4355,1,38073
38074,2569.4355,1,38074
38075,2569.4355,0,38388
38076,2569.4355,1,38076
38077,2569.4355,0,38388
38078,2569.4355,0,38388
38079,2569.4355,0,39411
38080,2569.4355,0,39411
38081,2569.4355,0,39411
38082,2569.4355,0,39411
38083,2569.4355,0,39411
38084,2569.4355,0,39411
38085,2569.4355,0,39411
38086,2569.4355,0,50403
38087,2569.4355,0,39411
38088,2569.4355,0,39411
38089,2569.4355,0,39411
38090,2569.4355,0,39411
38091,2569.4355,0,39411
38092,2569.4355,0,39411
38093,2569.4355,0,39411
38094,2569.4355,0,35511
38095,2569.4355,0,35511
38096,2569.4355,0,35511
38097,2569.4355,0,35511
38098,2569.4355,0,35511
38099,2569.4355,0,35511
38100,2569.4355,0,35511
38101,2569.4355,0,35511
38102,2569.4355,0,35511
38103,2569.4355,0,39411
38104,2569.4355,0,39411
38105,2569.4355,0,39411
38106,2569.4355,0,39411
38107,2569.4355,0,39411
38108,2569.4355,0,39411
38109,2569.4355,0,39411
38110,2569.4355,0,39411
38111,2569.4355,0,39411
38112,2569.4355,0,39411
38113,2569.4355,0,39411
38114,2569.4355,0,39411
38115,2569.4355,0,39411
38116,2569.4355,0,39411
38117,2569.4355,0,39411
38118,2569.4355,0,39411
38119,2569.4355,0,39411
38120,2569.4355,0,39411
38121,2569.4355,0,39411
38122,2569.4355,0,39411
38123,2569.4355,0,39411
38124,2569.4355,0,39411
38125,2569.4355,0,39411
38126,2569.4355,0,39411
38127,2569.4355,0,39411
38128,2569.4355,0,39411
38129,2569.4355,0,39411
38130,2569.4355,0,39411
38131,2569.4355,0,39411
38132,2569.4355,0,39411
38133,2569.4355,0,37823
38134,2569.4355,0,37823
38135,2569.4355,0,37823
38136,2569.4355,0,37823
38137,2569.4355,1,38137
38138,2569.4355,1,38138
38139,2569.4355,1,38139
38140,2569.4355,1,38140
38141,2569.4355,1,38141
38142,2569.4355,1,38142
38143,2569.4355,1,38143
38144,2569.4355,1,38144
38145,2569.4355,1,38145
38146,2569.4355,1,38146
38147,2569.4355,1,38147
38148,2569.4355,1,38148
38149,2569.4355,1,38149
38150,2569.4355,1,38150
38151,2569.4355,1,38151
38152,2569.4355,1,38152
38153,2569.4355,1,38153
38154,2584.04,1,38154
38155,2584.04,1,38155
38156,2584.04,1,38156
38157,2584.04,1,38157
38158,2584.04,1,38158
38159,2584.04,1,38159
38160,2584.04,0,38159
38161,2584.04,0,38162
38162,2584.04,1,38162
38163,2584.04,0,38162
38164,2584.04,0,39104
38165,2584.04,0,39104
38166,2584.04,0,39104
38167,2584.04,0,39104
38168,2584.04,0,39104
38169,2584.04,0,39104
38170,2584.04,0,39104
38171,2584.04,0,39104
38172,2584.04,0,39104
38173,2584.04,0,39104
38174,2584.04,0,39104
38175,2584.04,0,39104
38176,2584.04,0,39104
38177,2584.04,0,39104
38178,2584.04,0,42934
38179,2584.04,0,42934
38180,2584.04,0,38489
38181,2584.04,0,38490
38182,2584.04,0,42934
38183,2584.04,0,42934
38184,2584.04,0,42934
38185,2584.04,0,42934
38186,2584.04,0,38495
38187,2584.04,0,41106
38188,2584.04,0,41106
38189,2584.04,0,41106
38190,2584.04,0,41107
38191,2584.04,0,41107
38192,2584.04,0,41107
38193,2584.04,0,41107
38194,2584.04,0,41107
38195,2584.04,0,41107
38196,2584.04,0,41107
38197,2584.04,0,40466
38198,2584.04,0,40466
38199,2584.04,0,40466
38200,2584.04,0,40466
38201,2584.04,0,40466
38202,2584.04,0,40797
38203,2584.04,0,40797
38204,2584.04,0,40797
38205,2584.04,0,40797
38206,2584.04,0,40797
38207,2584.04,0,40797
38208,2584.04,0,40797
38209,2584.04,0,40797
38210,2584.04,0,40797
38211,2584.04,0,40797
38212,2584.04,0,40797
38213,2584.04,0,40797
38214,2584.04,0,40797
38215,2584.04,0,40138
38216,2584.04,0,39804
38217,2584.04,0,39804
38218,2584.04,0,39804
38219,2584.04,0,39804
38220,2584.04,0,39804
38221,2584.04,0,39804
38222,2584.04,0,39804
38223,2584.04,0,40478
38224,2584.04,0,40478
38225,2584.04,0,39487
38226,2584.04,0,39487
38227,2584.04,0,39487
38228,2584.04,0,39171
38229,2584.04,0,38856
38230,2584.04,0,38856
38231,2584.04,0,38541
38232,2584.04,0,38542
38233,2584.04,0,38235
38234,2584.04,0,38235
38235,2584.04,1,38235
38236,2584.04,1,38236
38237,2584.04,1,38237
38238,2584.04,1,38238
38239,2584.04,0,37928
38240,2584.04,0,37929
38241,2584.04,0,37930
38242,2584.04,0,37930
38243,2584.04,0,37930
38244,2584.04,0,37619
38245,2584.04,0,37619
38246,2584.04,0,36968
38247,2584.04,0,36968
38248,2584.04,0,36968
38249,2584.04,0,36968
38250,2584.04,0,36968
38251,2584.04,0,37940
38252,2584.04,0,37940
38253,2584.04,0,37634
38254,2584.04,0,37634
38255,2584.04,0,41139
38256,2584.04,0,41139
38257,2584.04,0,41139
38258,2584.04,0,41139
38259,2584.04,0,41139
38260,2584.04,0,41139
38261,2584.04,0,37646
38262,2584.04,0,37646
38263,2584.04,0,37646
38264,2584.04,0,37646
38265,2584.04,0,37646
38266,2584.04,0,37646
38267,2584.04,0,37646
38268,2584.04,0,37646
38269,2584.04,0,37646
38270,2584.04,0,37646
38271,2584.04,0,37646
38272,2584.04,0,37646
38273,2584.04,0,37646
38274,2584.04,0,37646
38275,2584.04,0,37965
38276,2584.04,0,38277
38277,2584.04,1,38277
38278,2584.04,1,38278
38279,2584.04,1,38279
38280,2584.04,0,39572
38281,2584.04,0,39572
38282,2584.04,0,37970
38283,2584.04,1,38283
38284,2584.04,0,38283
38285,2584.04,0,38283
38286,2584.04,0,37660
38287,2584.04,0,40605
38288,2584.04,0,40605
38289,2584.04,0,40605
38290,2584.04,0,40605
